,ETF 1 ,ETF 2,ETF 3,ETF 4,ETF 5,ETF 6,ETF 7,ETF 8,ETF 9,ETF 10,ETF 11,ETF 12,ETF 13,ETF 14,ETF 15,ETF 16,ETF 17,ETF 18,ETF 19,ETF 20,ETF 21,ETF 22,ETF 23,ETF 24,ETF 25,ETF 26,ETF 27,ETF 28,ETF 29,ETF 30,ETF 31,ETF 32,ETF 33,ETF 34,ETF 35,ETF 36,ETF 37,ETF 38,ETF 39,ETF 40,ETF 41,ETF 42,ETF 43,ETF 44,ETF 45,ETF 46,ETF 47,ETF 48,ETF 49,ETF 50,ETF 51,ETF 52,ETF 53,ETF 54,ETF 55,ETF 56,ETF 57,ETF 58,ETF 59,ETF 60,ETF 61,ETF 62,ETF 63,ETF 64,ETF 65,ETF 66,ETF 67,ETF 68,ETF 69,ETF 70,ETF 71,ETF 72,ETF 73,ETF 74,ETF 75,ETF 76,ETF 77,ETF 78,ETF 79,ETF 80,ETF 81,ETF 82,ETF 83,ETF 84,ETF 85,ETF 86,ETF 87,ETF 88,ETF 89,ETF 90,ETF 91,ETF 92,ETF 93,ETF 94,ETF 95,ETF 96,ETF 97,ETF 98,ETF 99,ETF 100,ETF 101,ETF 102,ETF 103,ETF 104,ETF 105
2021-08-18,0.0,0.0,0.0,0.0,0.24841001207900348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21081314124896072,0.0,0.0,0.0,0.0,0.0,0.0,0.0007180173930590847,0.0,0.0,3.89616345569713e-06,0.0,8.948039822232597e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001824197783404129,0.00464533242940397,0.0,0.0,0.0,9.597425539765632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002668085647513364,0.2470939273135793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017376362861214783,0.0,0.0,0.0,0.0,0.032778044480191997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016493322235942593,0.0,0.005262455482428473,0.0,0.0,0.0,0.00018267337129733652,0.0,0.0,5.749133621617517e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007948448067616093,0.0,0.0,0.24273932995889821,0.0,0.0,0.0
2021-08-25,0.0,0.0,0.0004276082248046443,0.0,0.24568852998753157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20375448944850014,0.0,0.0,0.0,0.0,0.0,0.0,0.00022349728903913496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016328688847793485,0.012775059610617005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035854284513874636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24453181369675217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000147315921097483,0.03968309287145971,0.0,0.0,0.0,0.0004918110316751962,0.0,0.0,0.0,0.001675690644330831,0.0,0.007148733950864521,0.0,0.0,0.0,0.0009386111613168188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016040929963961324,0.0,0.0,0.2389182414356967,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0,0.0,0.24429678771121718,0.0,0.0,0.0,0.0,0.0017569113516730476,0.0,0.0,0.0,0.21341906715486558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002473350525697121,0.0,0.0,0.0,0.0010404051725327777,0.0,0.0,0.0,0.00014423252427984707,0.01711031269812291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001564078812417337,0.24308849475008518,0.0,0.0,0.0,0.0,0.002208144627553965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023714940412598307,0.0,0.0,0.0,0.0003661267902992943,0.0,0.0,0.0,0.0021594889427284433,0.0,0.005606592247487618,0.0,0.0,0.0,0.0,0.0,0.0,0.00010297107562141697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004194499655860156,0.0,0.0015346828308968707,0.0009252924410317103,0.0,0.2380686699653056,0.0,0.0,0.0
2021-09-08,0.0,0.0,0.0,0.0,0.24292362662182607,0.0,0.0,0.0,0.0,0.0017073933581926186,0.0,0.0,0.0,0.21172953096296876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026699378105784293,0.0,0.0,0.0,0.0017164011587039007,0.0,0.0,0.0,0.0009379058518978209,0.023733414758468203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000502819683524724,0.24112483462818862,0.0,0.0,0.0,0.0,0.0030124736239260244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024092861059261388,0.0,0.0,0.0,0.0003185585904973717,0.0,0.0,0.0,0.0020330745456648863,0.0,0.004047670951451992,0.0,0.0,0.0,0.00034984743969022404,0.0,0.0,0.00020033677760751377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021983464666842326,0.0,0.001094051435844488,0.0004695663459011097,0.0,0.2371158597491376,0.0,0.0,0.0
2021-09-15,0.0,0.0,0.0,0.0,0.23989110090424043,0.0,0.0,0.000234407545730026,0.0,0.0006470198387363218,0.0,0.0,0.0,0.2043148732627612,0.0,0.0,0.0,0.0,0.0,0.0,0.000753174469801802,0.0,0.0,0.002786564866986911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006780309567392821,0.024673456561680046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009257757737500354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23652284490076245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00982112758232308,0.0,0.0,0.0,0.0,0.0,0.02188581809507228,0.0,0.0,0.0,0.00015119002304272527,0.0,0.0,0.0,0.0007664689021490988,0.0,0.0023957662277513656,0.0,0.0,0.0,0.0,0.0,0.0016787826417742544,7.173988511770092e-05,0.006065628684323995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006021917255409623,0.0,0.0008045498740619224,0.0008556746462706053,0.0,0.23514183066763322,0.0,0.0,0.0
2021-09-22,0.0,0.0,0.0,0.0,0.23949562001489091,0.0,0.0,0.00039555694016629955,0.0,0.0,0.0,0.0,0.0,0.1990189351411518,0.0,0.0,0.0,0.0,0.0,0.0,0.0008285818261580935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004300167011395751,0.026442035443570395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009058173808282397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2353835179652115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014012051274657033,1.4112654390178247e-05,0.0,0.0,0.0,0.0,0.028242449164372407,0.0,0.0,0.0,0.00013092512276716628,0.0,0.0,0.0,0.0,0.0,0.0019294889649934708,0.0,0.0,0.0,0.0,0.0,0.0014502724694213669,6.410904451493744e-05,0.007443814004290846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004740487261918461,0.0,0.0003335850922513535,0.00042346934600859753,0.0,0.23442923629557,0.0,0.0,0.0
2021-09-29,0.0,0.0,0.0,0.0,0.248318038934831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22522901401949622,0.0,0.0,0.0,0.0,0.0,0.0,0.0031721629485385893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041980744417559075,0.0,0.0,0.0,0.0004052349608434959,0.01030001102796957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24494010113034426,0.0,0.0,0.0,0.0,0.0007214774135236665,0.0,0.0,0.0,0.0,0.0,0.0007128033982354441,0.0,0.0,0.0,0.0,0.013785030413195593,0.0,0.0,0.0,9.967182835697497e-05,0.0,0.0,0.0,0.0005968453292007064,0.0,0.00017367506002463804,0.0,0.0,0.0,0.0,0.0,0.0007642187593364888,0.00011453754566970443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003776018370584648,0.0,0.0,0.0006668299690062174,0.0,0.24201247527408287,0.0,0.0034121957085303193,0.0
2021-10-06,0.0,0.0,0.0028374259664532045,0.0,0.24958028265485802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22722211475603787,0.0,0.0,0.0,0.0,0.0,0.0,0.0030589939916265156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020228364008300814,0.0,0.0,0.0,0.00037821423586086885,0.00412899459248233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2466825479394523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007288264351243901,0.0,0.0,0.0,0.0,0.015338419072005172,0.0,0.0,0.0,5.103194935981269e-05,0.0,0.0,0.0,0.0005882475296880885,0.0,0.001330270858493597,0.0,0.0,0.0,0.0,0.0,0.0,6.423602025638443e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030672395265464106,0.0,0.0,0.0006078092477788317,0.0,0.24240814718411255,0.0,0.0026648772129253557,0.0
2021-10-13,0.0,0.0,0.0,0.0,0.24990963289397045,0.0,0.0,0.00011172269433653674,0.0,0.0,0.0,0.0,8.591120346371765e-05,0.23764830747887078,0.0,0.0,0.0,0.0,0.0,0.0,0.002631151775175766,0.0,0.0,0.0,0.0,0.0015178187494592394,0.0,0.0,0.0,0.003648492085339436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24646068375579885,0.0,0.0,0.0,0.0,0.000719831437474606,0.0,0.0,0.0,0.0,0.0,0.0001812995402727162,0.0,0.0,0.0,0.0,0.007573849043163718,0.0,0.0,0.0,0.00013391699971548722,0.0,0.0,0.0,0.0007446610246723595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001308078668730223,3.2675489434268235e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005305795314634768,0.0,0.0,0.00040656816458396603,0.0,0.24458840847603927,0.0,0.0017664109880351402,0.0
2021-10-20,0.0,0.0,0.0,0.0,0.25054578076113027,0.0,0.0,0.00014321634550175987,0.0,0.0,0.0,0.0,0.0001380216086997896,0.24281886457197505,0.0,0.0,0.0,0.0,0.0,0.0,0.001783033800501234,0.0,0.0,0.0016839207972579714,0.0,0.0021664476828062262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.995693905027411e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246470602875402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001495010061170256,0.0,0.0,0.0,0.00010882617521376525,0.0,0.0,0.0,0.0,0.0,0.0018627955942698458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001469242988159644,0.0,0.0,0.0,0.0,0.0005139918898510968,0.0,0.24649932434648048,0.0,0.002230963562530269,0.0
2021-10-27,0.0,0.0,0.0,0.0,0.25045634960702345,0.0,0.0,0.0001439970691192574,0.0,0.0,0.0,0.0,8.945692670506374e-05,0.24025093082530488,0.0,0.0,0.0,0.0,0.0,0.0,0.001814470659205444,0.0,0.0,0.0,0.0,0.002395859684534267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.351024803777718e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246699469462282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.866486936869088e-05,0.0,0.0,0.0,0.0,0.0054264820584745835,0.0,0.0,0.0,0.0001879287001686113,0.0,0.0,0.0,0.0,0.0,0.000380159214107174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001682854259373045,0.0,0.0,0.0,0.0,0.0006823023921479712,0.0,0.24742970117744717,0.0,0.0022278628467005514,0.0
2021-11-03,0.0,0.0,0.0,0.0,0.2503777886376705,0.0,0.0,7.339769629340317e-05,0.0,0.0,0.0,0.0,0.00016943096304580075,0.2453614038201456,0.0,0.0,0.0,0.0,0.0,0.0,0.0018968278931909082,0.0,0.0,0.0,0.0,0.0022160124902250145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24738473305060607,0.0,0.0,0.0,0.0,0.000298142147842403,0.0,0.0,0.0,0.0,0.0,0.00035154355567018814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027614178987405097,0.0,0.0,0.0,0.0,0.0,0.00046353582803191777,0.0,0.0,0.0,0.0007262222542983045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001354263025048252,0.0,0.0,0.0,0.0,0.00011948357904247634,0.0,0.2475889967539764,0.0,0.0013420765150388987,0.0
2021-11-10,0.0,0.0,0.0,0.0,0.2505655357662303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020825454599708213,0.24658713175252145,0.0,0.0,0.0,0.0,0.0,0.0,0.0013322970701748916,0.0,0.0,0.0,0.0,0.0005934612207357453,0.0004074316655387808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2476992771910143,0.0,0.0,0.0,0.0,0.0009560281757042701,0.0,0.0,0.0,0.0,0.0,0.0005328265071632495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019698756387385253,0.0,0.0,0.0,0.00010762122290210704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031303681234649356,0.0,0.0007756869550643246,0.0,0.0,0.0,0.0,0.0004801193387748299,0.0,0.24924430421195856,0.0,0.0,0.0
2021-11-17,0.0,0.0,0.00043475650910579003,0.0,0.24998165656022395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018939181187413117,0.2457283353982291,0.0,0.0,0.0,0.0,0.0,0.0,0.001501598187512444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24803785677200668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019430874226403596,0.0,0.0,0.0,0.0,0.0008544300956460513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009162221004910628,0.0,0.0,0.0,0.0,0.0,0.0007663300610502781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5742644836699787e-05,0.0,0.00012127319977954306,0.0,0.0,0.0,0.0,5.276645651362909e-05,0.0,0.24945655278009032,0.0,0.0,0.0
2021-11-24,0.0,0.0,0.0,0.0,0.2501817346267377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014430336097191675,0.2475957872060665,0.0,0.0,0.0,0.0,0.0,0.0,0.0015616187668777988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24837422852771285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012628449610116513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006665138916828913,0.0,0.0,0.0,0.0,0.0,0.000631185493223494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014079220984414745,0.0,0.0,0.0,0.00015086006508072933,0.0,0.0,0.24929013089079025,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.2501858418657776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012485038591053676,0.24707086671692777,0.0,0.0,0.0,0.0,0.0,0.0,0.001753046205753253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24908033228004445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010368589653339448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006842717569385089,0.0,0.0,0.0,0.0,0.0,0.0008169058018173457,0.0,0.0,1.5609203313089636e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24923141681818356,0.0,0.0,0.0
2021-12-08,0.0,0.0,0.0,0.0,0.2503836659693889,9.605227881737767e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.532769985106759e-05,0.2458177300552316,0.0,0.0,0.0,0.0,0.0,0.0,0.0024384391445303874,0.0,0.0,0.0,0.0,0.00026181988943937984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2484732100228054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010186304708751548,0.0,0.0,0.0,4.124128225989448e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007856821545310247,0.0,0.0,0.0,0.0,0.0,0.0014592410510181218,0.0,0.0,0.00013217786962599584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027760350598794405,0.0,0.0,0.24871917860563758,0.0,0.0,0.0
2021-12-15,0.0,0.0,0.0,0.0,0.25004606811391467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.412723035135251e-05,0.24473338600321187,0.0,0.0,0.0,0.0,0.0,0.0,0.002889718838175213,0.0,0.0,0.0,0.0,0.00010280737730515737,0.0,0.0,0.0,0.0,0.00012670399206799805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007326137435902048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.267333316751181e-05,0.0,0.24835171097616676,0.0,0.0,0.0,0.0,0.0,0.0,7.168675046452649e-05,0.0,0.0,0.0,0.00043046087176252975,0.0,0.0,0.0,0.0003495165499753829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016239086339523289,0.0,0.0,0.0,0.0,0.0,0.0015467092123044848,0.0,0.0,6.7786752695115e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025167756891390655,0.0,0.0,0.24851844405198092,0.0,0.0,0.0
2021-12-22,0.0,0.0,0.0,0.0,0.24986632021221558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24566838485238135,0.0,0.0,0.0,0.0,0.0,0.0,0.0022911282615498043,0.0,9.787855608938548e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003411288433553366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5663377236988237e-05,0.0,0.24910436180676884,0.0,0.0,0.0,0.0,0.0,0.0,5.840929174067779e-05,0.0,0.0,0.0,4.80219411521012e-05,0.0,0.0,0.0,0.00021967852356794877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013038648718642762,0.0,0.0,0.0,0.0,0.0,0.00146343920832931,0.0,0.0,0.00021748539795681177,0.0,0.0006010932557012468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038558286212873324,0.0,0.0,0.24829755873796155,0.0,0.0,0.0
2021-12-29,0.0,0.0,0.0,0.0,0.24990947501319882,0.00021574244074692574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24514285109575829,0.0,0.0,0.0,0.0,0.0,0.0,0.002288207676841233,0.0,4.013314429479696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.657694526503624e-06,0.0,0.0,0.00045671070734592823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24914099639958104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015013862156824473,0.0,0.0,0.0,8.68054243333781e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012971409228329331,0.0,0.0,0.0,0.0,0.0,0.0015642822396865028,0.0,0.0,0.00020518994074608034,0.0,0.0007761201945546821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9320133697878277e-05,0.0003592178017072093,0.0,0.0,0.2483380105485796,0.0,0.0,0.0
2022-01-05,0.0,0.0,0.0,0.0,0.24964853177641425,0.00010211253961640951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2435900456489158,0.0,0.0,0.0,0.0,0.0,0.0,0.003014483781126854,0.0,3.494588751951704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.868203255233657e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011833276751977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.911249184776677e-05,0.0,0.2488349822720772,0.0004386758451483054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003409669478987142,0.0,0.0,0.0,5.639090980898477e-05,0.0009140494872520694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014665734514795036,0.0,0.0,0.0,0.0,0.0,0.0012491855191577928,0.0,0.0,0.0,0.0,0.00039432551166549443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018180978271242862,0.00020736472139398776,0.0,0.0,0.24827443371821487,0.0,0.0,0.0
2022-01-12,0.0,0.0,0.0,0.0,0.24900640458154483,0.0,0.0,6.907375059235646e-05,0.0,0.0,0.0,0.0,2.6230423733799613e-05,0.23918716109310464,0.0,0.0,0.0,0.0,0.0,0.0,0.004069328637995227,0.0,0.00029531817444225034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.831333870600474e-05,0.0,0.0005755077918575081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24883054700670446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005799740784606643,0.0,0.0,0.0,0.0,0.0038944307267910444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025281997890778127,0.0,0.0,0.0,0.0,0.0,0.0011176181126837646,0.0,0.0,0.0005155704468494611,0.0,0.0010638544528092234,0.0,0.0,0.0,0.0,0.0,8.250447459505683e-05,0.0,0.00021023236457375097,0.00017985659758997338,0.0,0.0,0.24772987415788833,0.0,0.0,0.0
2022-01-19,0.0,0.0,0.0,0.0,0.24891614579148383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.703409019298282e-05,0.23569238077892413,0.0,0.0,0.0,0.0,0.0,0.0003256942500598976,0.0042848072601788375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002790788985188027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032676925570993963,0.0005471701434368204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24849592580913593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005095458986731491,0.0,0.0,0.0,0.0,0.007358184397739983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002640955886214286,0.0,0.0,0.0,0.0,0.0,0.0010817879531270355,0.0,0.0,0.0004703435364148492,0.0,0.0011398358598244415,0.0,0.0,0.0,0.0,5.5891644908749197e-05,0.00014168461637910354,0.0,6.987330552276434e-05,0.00018919633635242886,0.0,0.0,0.24742769428720193,0.0,0.0,0.0
2022-01-26,0.0,0.0,0.0,0.0,0.24827240224659822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24388761661232072,0.0,0.0,0.0,0.0,0.0,0.0,0.0065411941766735475,0.0,0.00013998710288167695,0.0,0.0007924638960795965,0.0,0.0,0.0,0.0,0.00011594434836417721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001089982849568109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24724702089150416,0.0004626318328654115,0.0012329071575353974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017244382622078043,0.0,0.0,0.0,0.0,0.0,0.0008240269143995837,0.0,0.0,0.00035591015732561133,0.0,0.0,0.0,0.0,0.0,0.0,0.001155696992017235,0.00022059266203274292,0.0,0.0,0.0003010616728333326,0.0,0.0,0.24563612222479275,0.0,0.0,0.0
2022-02-02,0.0,0.0,0.0,0.0,0.24931948186696282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3774198741455338e-05,0.245702534294188,0.0,0.0,0.0,0.0,0.0,0.0,0.003461174544477976,0.0,9.0457075878808e-05,0.0,0.0004114435752309804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021205259615402544,0.0,0.0,0.0,0.0,0.0,0.0001768960194426368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24726030664350682,0.0003836589673984373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017561067285539811,0.0,0.0,0.0,0.0,0.0,0.0006601549198477513,0.0,3.715962867439357e-05,0.0006227554896097912,0.0,0.0,0.0,0.0,0.0,0.0,0.002242080144269942,0.0,0.0,0.0,0.00030268741393548414,0.0,0.0,0.24543880252774045,0.0,0.0,0.0
